     2    0.17726E+04    0.48521E-01    0.19373E-01    0.35647E+01
     3    0.15832E+04    0.62980E-01    0.19809E-01    0.33903E+01
     4    0.14857E+04    0.58071E-01    0.17273E-01    0.30792E+01
     5    0.14231E+04    0.42324E-01    0.13531E-01    0.26067E+01
     6    0.13829E+04    0.26150E-01    0.98724E-02    0.21158E+01
     7    0.13592E+04    0.15147E-01    0.70220E-02    0.16736E+01
     8    0.13458E+04    0.97716E-02    0.51957E-02    0.12958E+01
     9    0.13391E+04    0.79663E-02    0.42951E-02    0.10144E+01
    10    0.13377E+04    0.75960E-02    0.41081E-02    0.83439E+00
    11    0.13402E+04    0.77345E-02    0.44037E-02    0.74116E+00
    12    0.13461E+04    0.80174E-02    0.50029E-02    0.71198E+00
    13    0.13529E+04    0.87937E-02    0.57626E-02    0.71658E+00
    14    0.13602E+04    0.97694E-02    0.66273E-02    0.74244E+00
    15    0.13689E+04    0.10845E-01    0.75634E-02    0.78062E+00
    16    0.13797E+04    0.12062E-01    0.85430E-02    0.82209E+00
    17    0.13923E+04    0.13565E-01    0.95598E-02    0.85639E+00
    18    0.14056E+04    0.15289E-01    0.10613E-01    0.87646E+00
    19    0.14204E+04    0.17057E-01    0.11703E-01    0.88342E+00
    20    0.14352E+04    0.18778E-01    0.12828E-01    0.87852E+00
    21    0.14500E+04    0.20529E-01    0.13988E-01    0.86831E+00
    22    0.14649E+04    0.22448E-01    0.15181E-01    0.85450E+00
    23    0.14796E+04    0.24691E-01    0.16405E-01    0.83963E+00
    24    0.14944E+04    0.27358E-01    0.17658E-01    0.82660E+00
    25    0.15092E+04    0.30455E-01    0.18939E-01    0.81743E+00
    26    0.15240E+04    0.33921E-01    0.20245E-01    0.81450E+00
    27    0.15390E+04    0.37677E-01    0.21575E-01    0.81539E+00
    28    0.15539E+04    0.41676E-01    0.22926E-01    0.81756E+00
    29    0.15690E+04    0.45899E-01    0.24298E-01    0.81791E+00
    30    0.15843E+04    0.50341E-01    0.25687E-01    0.81163E+00
    31    0.15997E+04    0.54992E-01    0.27093E-01    0.79431E+00
    32    0.16152E+04    0.59835E-01    0.28512E-01    0.76289E+00
    33    0.16310E+04    0.64846E-01    0.29944E-01    0.71443E+00
    34    0.16470E+04    0.70013E-01    0.31386E-01    0.64725E+00
    35    0.16631E+04    0.75344E-01    0.32835E-01    0.56190E+00
    36    0.16793E+04    0.80867E-01    0.34291E-01    0.45878E+00
    37    0.16955E+04    0.86631E-01    0.35750E-01    0.33935E+00
    38    0.17119E+04    0.92685E-01    0.37211E-01    0.20697E+00
    39    0.17285E+04    0.99032E-01    0.38671E-01    0.62858E-01
    40    0.17451E+04    0.10567E+00    0.40129E-01   -0.92499E-01
    41    0.17618E+04    0.11260E+00    0.41583E-01   -0.25885E+00
    42    0.17784E+04    0.11984E+00    0.43031E-01   -0.43599E+00
    43    0.17951E+04    0.12740E+00    0.44471E-01   -0.62372E+00
    44    0.18117E+04    0.13529E+00    0.45901E-01   -0.82094E+00
    45    0.18285E+04    0.14350E+00    0.47320E-01   -0.10265E+01
    46    0.18457E+04    0.15206E+00    0.48727E-01   -0.12416E+01
    47    0.18628E+04    0.16094E+00    0.50119E-01   -0.14670E+01
    48    0.18801E+04    0.17011E+00    0.51495E-01   -0.17010E+01
    49    0.18974E+04    0.17954E+00    0.52853E-01   -0.19420E+01
