    99    0.29571E+04    0.81674E+00   -0.24895E+02    0.46201E+07    0.69395E+04
   100    0.29918E+04    0.83243E+00   -0.25611E+02    0.45903E+07    0.68573E+04
   101    0.30267E+04    0.84801E+00   -0.26328E+02    0.45606E+07    0.67765E+04
   102    0.30620E+04    0.86335E+00   -0.27045E+02    0.45311E+07    0.66973E+04
   103    0.30974E+04    0.87850E+00   -0.27762E+02    0.45018E+07    0.66195E+04
   104    0.31329E+04    0.89349E+00   -0.28477E+02    0.44727E+07    0.65431E+04
   105    0.31686E+04    0.90822E+00   -0.29191E+02    0.44437E+07    0.64681E+04
   106    0.32046E+04    0.92279E+00   -0.29903E+02    0.44149E+07    0.63945E+04
   107    0.32405E+04    0.93705E+00   -0.30613E+02    0.43863E+07    0.63220E+04
   108    0.32768E+04    0.95106E+00   -0.31320E+02    0.43578E+07    0.62509E+04
   109    0.33133E+04    0.96477E+00   -0.32023E+02    0.43296E+07    0.61809E+04
   110    0.33498E+04    0.97817E+00   -0.32721E+02    0.43015E+07    0.61121E+04
   111    0.33866E+04    0.99135E+00   -0.33416E+02    0.42737E+07    0.60444E+04
   112    0.34235E+04    0.10042E+01   -0.34106E+02    0.42460E+07    0.59778E+04
   113    0.34606E+04    0.10168E+01   -0.34789E+02    0.42185E+07    0.59122E+04
   114    0.34978E+04    0.10289E+01   -0.35466E+02    0.41912E+07    0.58477E+04
   115    0.35353E+04    0.10409E+01   -0.36136E+02    0.41641E+07    0.57843E+04
   116    0.35728E+04    0.10524E+01   -0.36797E+02    0.41372E+07    0.57218E+04
   117    0.36106E+04    0.10634E+01   -0.37450E+02    0.41105E+07    0.56604E+04
   118    0.36485E+04    0.10743E+01   -0.38094E+02    0.40840E+07    0.55999E+04
   119    0.36864E+04    0.10847E+01   -0.38727E+02    0.40577E+07    0.55404E+04
   120    0.37245E+04    0.10946E+01   -0.39350E+02    0.40316E+07    0.54819E+04
   121    0.37626E+04    0.11042E+01   -0.39962E+02    0.40057E+07    0.54242E+04
   122    0.38008E+04    0.11133E+01   -0.40562E+02    0.39800E+07    0.53675E+04
   123    0.38390E+04    0.11220E+01   -0.41150E+02    0.39544E+07    0.53117E+04
   124    0.38773E+04    0.11302E+01   -0.41723E+02    0.39291E+07    0.52567E+04
   125    0.39156E+04    0.11379E+01   -0.42283E+02    0.39040E+07    0.52026E+04
   126    0.39540E+04    0.11452E+01   -0.42830E+02    0.38790E+07    0.51493E+04
   127    0.39923E+04    0.11520E+01   -0.43361E+02    0.38543E+07    0.50969E+04
   128    0.40306E+04    0.11583E+01   -0.43877E+02    0.38297E+07    0.50452E+04
   129    0.40690E+04    0.11641E+01   -0.44377E+02    0.38054E+07    0.49943E+04
   130    0.41074E+04    0.11693E+01   -0.44859E+02    0.37812E+07    0.49442E+04
   131    0.41457E+04    0.11740E+01   -0.45325E+02    0.37573E+07    0.48949E+04
   132    0.41841E+04    0.11783E+01   -0.45773E+02    0.37335E+07    0.48462E+04
   133    0.42224E+04    0.11820E+01   -0.46203E+02    0.37099E+07    0.47983E+04
   134    0.42607E+04    0.11852E+01   -0.46613E+02    0.36865E+07    0.47511E+04
   135    0.42990E+04    0.11878E+01   -0.47004E+02    0.36634E+07    0.47046E+04
   136    0.43371E+04    0.11899E+01   -0.47374E+02    0.36404E+07    0.46587E+04
   137    0.43751E+04    0.11915E+01   -0.47723E+02    0.36176E+07    0.46136E+04
   138    0.44131E+04    0.11925E+01   -0.48052E+02    0.35949E+07    0.45691E+04
   139    0.44508E+04    0.11931E+01   -0.48358E+02    0.35725E+07    0.45252E+04
   140    0.44886E+04    0.11931E+01   -0.48644E+02    0.35503E+07    0.44820E+04
   141    0.45262E+04    0.11925E+01   -0.48906E+02    0.35282E+07    0.44393E+04
   142    0.45637E+04    0.11914E+01   -0.49145E+02    0.35063E+07    0.43973E+04
   143    0.46011E+04    0.11898E+01   -0.49362E+02    0.34846E+07    0.43559E+04
   144    0.46383E+04    0.11877E+01   -0.49555E+02    0.34631E+07    0.43151E+04
   145    0.46754E+04    0.11851E+01   -0.49724E+02    0.34418E+07    0.42749E+04
   146    0.47124E+04    0.11819E+01   -0.49869E+02    0.34206E+07    0.42352E+04
   147    0.47491E+04    0.11783E+01   -0.49988E+02    0.33996E+07    0.41960E+04
   148    0.47856E+04    0.11741E+01   -0.50084E+02    0.33788E+07    0.41574E+04
   149    0.48221E+04    0.11694E+01   -0.50153E+02    0.33582E+07    0.41193E+04
   150    0.48582E+04    0.11643E+01   -0.50195E+02    0.33377E+07    0.40818E+04
   151    0.48941E+04    0.11587E+01   -0.50211E+02    0.33174E+07    0.40447E+04
   152    0.49297E+04    0.11526E+01   -0.50202E+02    0.32973E+07    0.40081E+04
   153    0.49652E+04    0.11460E+01   -0.50163E+02    0.32774E+07    0.39720E+04
   154    0.50004E+04    0.11391E+01   -0.50099E+02    0.32576E+07    0.39363E+04
   155    0.50353E+04    0.11317E+01   -0.50006E+02    0.32380E+07    0.39011E+04
   156    0.50699E+04    0.11239E+01   -0.49887E+02    0.32185E+07    0.38664E+04
   157    0.51043E+04    0.11158E+01   -0.49739E+02    0.31993E+07    0.38321E+04
   158    0.51384E+04    0.11073E+01   -0.49563E+02    0.31801E+07    0.37982E+04
   159    0.51722E+04    0.10983E+01   -0.49359E+02    0.31612E+07    0.37647E+04
   160    0.52057E+04    0.10891E+01   -0.49125E+02    0.31424E+07    0.37317E+04
   161    0.52390E+04    0.10795E+01   -0.48863E+02    0.31238E+07    0.36990E+04
   162    0.52719E+04    0.10696E+01   -0.48573E+02    0.31053E+07    0.36668E+04
   163    0.53047E+04    0.10594E+01   -0.48253E+02    0.30870E+07    0.36349E+04
   164    0.53369E+04    0.10490E+01   -0.47905E+02    0.30688E+07    0.36033E+04
   165    0.53690E+04    0.10382E+01   -0.47527E+02    0.30508E+07    0.35722E+04
   166    0.54007E+04    0.10273E+01   -0.47120E+02    0.30330E+07    0.35413E+04
   167    0.54321E+04    0.10160E+01   -0.46684E+02    0.30153E+07    0.35108E+04
   168    0.54630E+04    0.10047E+01   -0.46218E+02    0.29977E+07    0.34807E+04
   169    0.54936E+04    0.99310E+00   -0.45721E+02    0.29803E+07    0.34508E+04
   170    0.55239E+04    0.98143E+00   -0.45196E+02    0.29631E+07    0.34213E+04
   171    0.55536E+04    0.96970E+00   -0.44639E+02    0.29460E+07    0.33920E+04
   172    0.55829E+04    0.95782E+00   -0.44052E+02    0.29290E+07    0.33631E+04
   173    0.56117E+04    0.94580E+00   -0.43435E+02    0.29122E+07    0.33344E+04
   174    0.56401E+04    0.93394E+00   -0.42788E+02    0.28956E+07    0.33060E+04
   175    0.56681E+04    0.92195E+00   -0.42111E+02    0.28791E+07    0.32778E+04
   176    0.56955E+04    0.91005E+00   -0.41403E+02    0.28627E+07    0.32499E+04
   177    0.57225E+04    0.89817E+00   -0.40665E+02    0.28465E+07    0.32222E+04
   178    0.57489E+04    0.88653E+00   -0.39897E+02    0.28304E+07    0.31948E+04
   179    0.57749E+04    0.87485E+00   -0.39099E+02    0.28145E+07    0.31676E+04
   180    0.58004E+04    0.86334E+00   -0.38271E+02    0.27987E+07    0.31406E+04
   181    0.58254E+04    0.85202E+00   -0.37414E+02    0.27830E+07    0.31139E+04
   182    0.58499E+04    0.84095E+00   -0.36526E+02    0.27675E+07    0.30874E+04
   183    0.58738E+04    0.83008E+00   -0.35610E+02    0.27520E+07    0.30611E+04
   184    0.58972E+04    0.81948E+00   -0.34664E+02    0.27368E+07    0.30351E+04
   185    0.59201E+04    0.80929E+00   -0.33690E+02    0.27216E+07    0.30092E+04
   186    0.59422E+04    0.79939E+00   -0.32685E+02    0.27066E+07    0.29836E+04
   187    0.59640E+04    0.78991E+00   -0.31652E+02    0.26917E+07    0.29583E+04
   188    0.59852E+04    0.78085E+00   -0.30591E+02    0.26770E+07    0.29331E+04
   189    0.60058E+04    0.77225E+00   -0.29501E+02    0.26624E+07    0.29082E+04
   190    0.60261E+04    0.76416E+00   -0.28385E+02    0.26478E+07    0.28834E+04
   191    0.60455E+04    0.75660E+00   -0.27239E+02    0.26335E+07    0.28589E+04
   192    0.60644E+04    0.74961E+00   -0.26065E+02    0.26192E+07    0.28346E+04
   193    0.60827E+04    0.74323E+00   -0.24866E+02    0.26051E+07    0.28104E+04
   194    0.61005E+04    0.73750E+00   -0.23638E+02    0.25910E+07    0.27865E+04
   195    0.61177E+04    0.73245E+00   -0.22385E+02    0.25771E+07    0.27628E+04
   196    0.61341E+04    0.72813E+00   -0.21105E+02    0.25633E+07    0.27393E+04
   197    0.61501E+04    0.72459E+00   -0.19800E+02    0.25497E+07    0.27160E+04
   198    0.61655E+04    0.72184E+00   -0.18470E+02    0.25361E+07    0.26929E+04
   199    0.61803E+04    0.71994E+00   -0.17114E+02    0.25226E+07    0.26699E+04
   200    0.61945E+04    0.71891E+00   -0.15734E+02    0.25093E+07    0.26472E+04
   201    0.62080E+04    0.71882E+00   -0.14329E+02    0.24960E+07    0.26246E+04
   202    0.62209E+04    0.71968E+00   -0.12901E+02    0.24829E+07    0.26022E+04
   203    0.62332E+04    0.72155E+00   -0.11449E+02    0.24699E+07    0.25800E+04
   204    0.62447E+04    0.72445E+00   -0.99755E+01    0.24570E+07    0.25580E+04
   205    0.62556E+04    0.72844E+00   -0.84790E+01    0.24442E+07    0.25362E+04
   206    0.62658E+04    0.73356E+00   -0.69607E+01    0.24315E+07    0.25145E+04
   207    0.62753E+04    0.73983E+00   -0.54211E+01    0.24189E+07    0.24931E+04
   208    0.62841E+04    0.74730E+00   -0.38608E+01    0.24064E+07    0.24718E+04
   209    0.62922E+04    0.75601E+00   -0.22802E+01    0.23940E+07    0.24507E+04
   210    0.62996E+04    0.76600E+00   -0.68044E+00    0.23817E+07    0.24297E+04
   211    0.63064E+04    0.77731E+00    0.93850E+00    0.23695E+07    0.24090E+04
   212    0.63123E+04    0.78998E+00    0.25756E+01    0.23574E+07    0.23884E+04
   213    0.63177E+04    0.80404E+00    0.42307E+01    0.23454E+07    0.23680E+04
   214    0.63223E+04    0.81950E+00    0.59026E+01    0.23335E+07    0.23478E+04
   215    0.63262E+04    0.83656E+00    0.75906E+01    0.23216E+07    0.23277E+04
   216    0.63294E+04    0.85503E+00    0.92949E+01    0.23099E+07    0.23078E+04
   217    0.63320E+04    0.87507E+00    0.11014E+02    0.22983E+07    0.22881E+04
   218    0.63338E+04    0.89668E+00    0.12747E+02    0.22868E+07    0.22686E+04
   219    0.63350E+04    0.91986E+00    0.14495E+02    0.22754E+07    0.22492E+04
   220    0.63355E+04    0.94478E+00    0.16255E+02    0.22640E+07    0.22300E+04
   221    0.63353E+04    0.97135E+00    0.18027E+02    0.22528E+07    0.22110E+04
   222    0.63345E+04    0.99974E+00    0.19811E+02    0.22416E+07    0.21921E+04
   223    0.63329E+04    0.10299E+01    0.21607E+02    0.22305E+07    0.21734E+04
   224    0.63307E+04    0.10617E+01    0.23411E+02    0.22195E+07    0.21549E+04
   225    0.63278E+04    0.10955E+01    0.25226E+02    0.22086E+07    0.21365E+04
   226    0.63242E+04    0.11311E+01    0.27049E+02    0.21978E+07    0.21183E+04
   227    0.63199E+04    0.11687E+01    0.28880E+02    0.21871E+07    0.21003E+04
   228    0.63150E+04    0.12081E+01    0.30719E+02    0.21764E+07    0.20824E+04
   229    0.63094E+04    0.12496E+01    0.32563E+02    0.21659E+07    0.20647E+04
   230    0.63031E+04    0.12930E+01    0.34414E+02    0.21554E+07    0.20472E+04
   231    0.62960E+04    0.13385E+01    0.36270E+02    0.21450E+07    0.20298E+04
   232    0.62883E+04    0.13860E+01    0.38130E+02    0.21347E+07    0.20125E+04
   233    0.62800E+04    0.14357E+01    0.39992E+02    0.21245E+07    0.19955E+04
   234    0.62708E+04    0.14874E+01    0.41858E+02    0.21143E+07    0.19785E+04
   235    0.62611E+04    0.15414E+01    0.43725E+02    0.21042E+07    0.19618E+04
   236    0.62506E+04    0.15974E+01    0.45593E+02    0.20942E+07    0.19452E+04
   237    0.62394E+04    0.16557E+01    0.47461E+02    0.20843E+07    0.19287E+04
   238    0.62276E+04    0.17163E+01    0.49329E+02    0.20745E+07    0.19124E+04
   239    0.62151E+04    0.17791E+01    0.51196E+02    0.20647E+07    0.18963E+04
   240    0.62019E+04    0.18441E+01    0.53060E+02    0.20550E+07    0.18803E+04
   241    0.61881E+04    0.19115E+01    0.54921E+02    0.20453E+07    0.18644E+04
   242    0.61737E+04    0.19812E+01    0.56778E+02    0.20358E+07    0.18487E+04
   243    0.61586E+04    0.20532E+01    0.58630E+02    0.20263E+07    0.18332E+04
   244    0.61428E+04    0.21276E+01    0.60478E+02    0.20169E+07    0.18178E+04
   245    0.61263E+04    0.22044E+01    0.62318E+02    0.20075E+07    0.18026E+04
   246    0.61093E+04    0.22836E+01    0.64152E+02    0.19982E+07    0.17875E+04
   247    0.60917E+04    0.23651E+01    0.65978E+02    0.19890E+07    0.17725E+04
   248    0.60733E+04    0.24493E+01    0.67795E+02    0.19799E+07    0.17577E+04
   249    0.60545E+04    0.25358E+01    0.69603E+02    0.19708E+07    0.17430E+04
   250    0.60350E+04    0.26249E+01    0.71400E+02    0.19618E+07    0.17285E+04
   251    0.60150E+04    0.27163E+01    0.73187E+02    0.19528E+07    0.17141E+04
   252    0.59942E+04    0.28103E+01    0.74962E+02    0.19439E+07    0.16999E+04
   253    0.59731E+04    0.29066E+01    0.76724E+02    0.19351E+07    0.16858E+04
   254    0.59513E+04    0.30056E+01    0.78472E+02    0.19264E+07    0.16719E+04
   255    0.59289E+04    0.31070E+01    0.80207E+02    0.19176E+07    0.16580E+04
   256    0.59060E+04    0.32110E+01    0.81929E+02    0.19090E+07    0.16443E+04
   257    0.58826E+04    0.33173E+01    0.83629E+02    0.19004E+07    0.16308E+04
   258    0.58586E+04    0.34263E+01    0.85319E+02    0.18919E+07    0.16174E+04
   259    0.58341E+04    0.35377E+01    0.86986E+02    0.18834E+07    0.16041E+04
   260    0.58091E+04    0.36516E+01    0.88643E+02    0.18750E+07    0.15909E+04
   261    0.57836E+04    0.37679E+01    0.90269E+02    0.18667E+07    0.15778E+04
   262    0.57575E+04    0.38868E+01    0.91885E+02    0.18584E+07    0.15649E+04
   263    0.57312E+04    0.40081E+01    0.93484E+02    0.18502E+07    0.15521E+04
   264    0.57042E+04    0.41319E+01    0.95059E+02    0.18420E+07    0.15394E+04
   265    0.56766E+04    0.42581E+01    0.96602E+02    0.18339E+07    0.15268E+04
   266    0.56487E+04    0.43869E+01    0.98135E+02    0.18258E+07    0.15144E+04
   267    0.56203E+04    0.45179E+01    0.99636E+02    0.18178E+07    0.15020E+04
   268    0.55914E+04    0.46515E+01    0.10112E+03    0.18099E+07    0.14898E+04
   269    0.55619E+04    0.47875E+01    0.10258E+03    0.18020E+07    0.14777E+04
   270    0.55322E+04    0.49258E+01    0.10401E+03    0.17941E+07    0.14657E+04
   271    0.55019E+04    0.50665E+01    0.10542E+03    0.17863E+07    0.14538E+04
   272    0.54714E+04    0.52097E+01    0.10680E+03    0.17786E+07    0.14420E+04
   273    0.54404E+04    0.53549E+01    0.10816E+03    0.17709E+07    0.14303E+04
   274    0.54091E+04    0.55028E+01    0.10948E+03    0.17633E+07    0.14187E+04
   275    0.53773E+04    0.56527E+01    0.11078E+03    0.17557E+07    0.14072E+04
   276    0.53453E+04    0.58049E+01    0.11204E+03    0.17482E+07    0.13958E+04
   277    0.53128E+04    0.59594E+01    0.11329E+03    0.17407E+07    0.13845E+04
   278    0.52801E+04    0.61161E+01    0.11449E+03    0.17333E+07    0.13733E+04
   279    0.52470E+04    0.62749E+01    0.11566E+03    0.17259E+07    0.13622E+04
   280    0.52135E+04    0.64359E+01    0.11681E+03    0.17186E+07    0.13512E+04
   281    0.51799E+04    0.65990E+01    0.11793E+03    0.17113E+07    0.13402E+04
   282    0.51458E+04    0.67641E+01    0.11901E+03    0.17041E+07    0.13294E+04
   283    0.51115E+04    0.69313E+01    0.12005E+03    0.16969E+07    0.13186E+04
   284    0.50770E+04    0.71006E+01    0.12106E+03    0.16897E+07    0.13079E+04
   285    0.50422E+04    0.72719E+01    0.12204E+03    0.16827E+07    0.12974E+04
   286    0.50071E+04    0.74451E+01    0.12298E+03    0.16756E+07    0.12868E+04
   287    0.49717E+04    0.76202E+01    0.12390E+03    0.16686E+07    0.12764E+04
   288    0.49362E+04    0.77972E+01    0.12477E+03    0.16617E+07    0.12660E+04
   289    0.49004E+04    0.79760E+01    0.12561E+03    0.16547E+07    0.12557E+04
   290    0.48645E+04    0.81565E+01    0.12641E+03    0.16479E+07    0.12455E+04
   291    0.48284E+04    0.83394E+01    0.12717E+03    0.16411E+07    0.12354E+04
   292    0.47918E+04    0.85236E+01    0.12790E+03    0.16343E+07    0.12253E+04
   293    0.47553E+04    0.87087E+01    0.12858E+03    0.16275E+07    0.12153E+04
   294    0.47186E+04    0.88961E+01    0.12924E+03    0.16209E+07    0.12053E+04
   295    0.46818E+04    0.90845E+01    0.12985E+03    0.16142E+07    0.11955E+04
   296    0.46448E+04    0.92753E+01    0.13042E+03    0.16076E+07    0.11856E+04
   297    0.46077E+04    0.94663E+01    0.13096E+03    0.16010E+07    0.11759E+04
   298    0.45704E+04    0.96596E+01    0.13145E+03    0.15945E+07    0.11662E+04
   299    0.45330E+04    0.98546E+01    0.13189E+03    0.15880E+07    0.11565E+04
   300    0.44955E+04    0.10050E+02    0.13230E+03    0.15815E+07    0.11469E+04
   301    0.44579E+04    0.10247E+02    0.13267E+03    0.15751E+07    0.11374E+04
   302    0.44203E+04    0.10444E+02    0.13301E+03    0.15688E+07    0.11279E+04
   303    0.43826E+04    0.10644E+02    0.13330E+03    0.15624E+07    0.11185E+04
   304    0.43448E+04    0.10844E+02    0.13354E+03    0.15561E+07    0.11091E+04
   305    0.43071E+04    0.11045E+02    0.13375E+03    0.15499E+07    0.10998E+04
   306    0.42692E+04    0.11247E+02    0.13391E+03    0.15436E+07    0.10905E+04
   307    0.42314E+04    0.11450E+02    0.13403E+03    0.15374E+07    0.10812E+04
   308    0.41935E+04    0.11655E+02    0.13411E+03    0.15313E+07    0.10721E+04
   309    0.41558E+04    0.11860E+02    0.13415E+03    0.15252E+07    0.10629E+04
   310    0.41179E+04    0.12064E+02    0.13414E+03    0.15191E+07    0.10538E+04
   311    0.40802E+04    0.12271E+02    0.13409E+03    0.15131E+07    0.10448E+04
   312    0.40425E+04    0.12477E+02    0.13401E+03    0.15071E+07    0.10358E+04
   313    0.40048E+04    0.12684E+02    0.13387E+03    0.15011E+07    0.10268E+04
   314    0.39672E+04    0.12892E+02    0.13370E+03    0.14951E+07    0.10179E+04
   315    0.39297E+04    0.13099E+02    0.13349E+03    0.14892E+07    0.10090E+04
   316    0.38922E+04    0.13306E+02    0.13323E+03    0.14834E+07    0.10002E+04
   317    0.38549E+04    0.13513E+02    0.13293E+03    0.14775E+07    0.99143E+03
   318    0.38176E+04    0.13722E+02    0.13258E+03    0.14717E+07    0.98268E+03
   319    0.37805E+04    0.13930E+02    0.13220E+03    0.14660E+07    0.97398E+03
   320    0.37435E+04    0.14137E+02    0.13178E+03    0.14602E+07    0.96532E+03
   321    0.37067E+04    0.14346E+02    0.13132E+03    0.14545E+07    0.95670E+03
   322    0.36700E+04    0.14553E+02    0.13081E+03    0.14489E+07    0.94812E+03
