    79    0.19792E+03    0.10552E+00    0.77838E-01   -0.34644E+01
    80    0.19274E+03    0.10658E+00    0.78116E-01   -0.34502E+01
    81    0.18759E+03    0.10760E+00    0.78353E-01   -0.34333E+01
    82    0.18247E+03    0.10857E+00    0.78552E-01   -0.34137E+01
    83    0.17741E+03    0.10950E+00    0.78710E-01   -0.33916E+01
    84    0.17238E+03    0.11039E+00    0.78830E-01   -0.33670E+01
    85    0.16742E+03    0.11123E+00    0.78911E-01   -0.33400E+01
    86    0.16251E+03    0.11203E+00    0.78953E-01   -0.33108E+01
    87    0.15766E+03    0.11278E+00    0.78957E-01   -0.32794E+01
    88    0.15288E+03    0.11348E+00    0.78923E-01   -0.32460E+01
    89    0.14818E+03    0.11414E+00    0.78852E-01   -0.32107E+01
    90    0.14355E+03    0.11475E+00    0.78743E-01   -0.31736E+01
    91    0.13900E+03    0.11531E+00    0.78596E-01   -0.31347E+01
    92    0.13454E+03    0.11582E+00    0.78414E-01   -0.30942E+01
    93    0.13017E+03    0.11629E+00    0.78195E-01   -0.30522E+01
    94    0.12587E+03    0.11670E+00    0.77943E-01   -0.30087E+01
    95    0.12166E+03    0.11707E+00    0.77656E-01   -0.29639E+01
    96    0.11753E+03    0.11739E+00    0.77337E-01   -0.29177E+01
    97    0.11349E+03    0.11767E+00    0.76985E-01   -0.28704E+01
    98    0.10953E+03    0.11790E+00    0.76602E-01   -0.28219E+01
    99    0.10565E+03    0.11808E+00    0.76189E-01   -0.27724E+01
   100    0.10186E+03    0.11822E+00    0.75747E-01   -0.27219E+01
   101    0.98153E+02    0.11831E+00    0.75276E-01   -0.26705E+01
   102    0.94528E+02    0.11836E+00    0.74777E-01   -0.26184E+01
   103    0.90987E+02    0.11836E+00    0.74252E-01   -0.25655E+01
   104    0.87530E+02    0.11831E+00    0.73700E-01   -0.25120E+01
   105    0.84156E+02    0.11822E+00    0.73124E-01   -0.24580E+01
   106    0.80866E+02    0.11809E+00    0.72523E-01   -0.24035E+01
   107    0.77660E+02    0.11791E+00    0.71899E-01   -0.23486E+01
   108    0.74538E+02    0.11768E+00    0.71252E-01   -0.22935E+01
   109    0.71500E+02    0.11742E+00    0.70584E-01   -0.22381E+01
   110    0.68546E+02    0.11711E+00    0.69895E-01   -0.21826E+01
   111    0.65676E+02    0.11675E+00    0.69186E-01   -0.21271E+01
   112    0.62889E+02    0.11635E+00    0.68458E-01   -0.20716E+01
   113    0.60184E+02    0.11591E+00    0.67713E-01   -0.20160E+01
   114    0.57560E+02    0.11543E+00    0.66950E-01   -0.19606E+01
   115    0.55017E+02    0.11491E+00    0.66172E-01   -0.19052E+01
   116    0.52553E+02    0.11435E+00    0.65379E-01   -0.18500E+01
   117    0.50167E+02    0.11375E+00    0.64573E-01   -0.17949E+01
   118    0.47859E+02    0.11312E+00    0.63753E-01   -0.17400E+01
   119    0.45628E+02    0.11244E+00    0.62922E-01   -0.16854E+01
   120    0.43472E+02    0.11173E+00    0.62081E-01   -0.16310E+01
   121    0.41391E+02    0.11098E+00    0.61230E-01   -0.15769E+01
   122    0.39384E+02    0.11019E+00    0.60370E-01   -0.15231E+01
   123    0.37450E+02    0.10937E+00    0.59503E-01   -0.14697E+01
   124    0.35588E+02    0.10852E+00    0.58629E-01   -0.14166E+01
   125    0.33797E+02    0.10763E+00    0.57750E-01   -0.13640E+01
   126    0.32076E+02    0.10672E+00    0.56867E-01   -0.13119E+01
   127    0.30424E+02    0.10576E+00    0.55980E-01   -0.12602E+01
   128    0.28841E+02    0.10478E+00    0.55090E-01   -0.12091E+01
   129    0.27325E+02    0.10377E+00    0.54200E-01   -0.11585E+01
   130    0.25876E+02    0.10273E+00    0.53309E-01   -0.11085E+01
   131    0.24491E+02    0.10166E+00    0.52419E-01   -0.10592E+01
   132    0.23172E+02    0.10056E+00    0.51530E-01   -0.10104E+01
   133    0.21915E+02    0.99433E-01    0.50643E-01   -0.96239E+00
   134    0.20719E+02    0.98284E-01    0.49759E-01   -0.91503E+00
   135    0.19584E+02    0.97111E-01    0.48879E-01   -0.86839E+00
   136    0.18508E+02    0.95916E-01    0.48003E-01   -0.82249E+00
   137    0.17489E+02    0.94701E-01    0.47131E-01   -0.77735E+00
   138    0.16526E+02    0.93467E-01    0.46266E-01   -0.73300E+00
   139    0.15618E+02    0.92216E-01    0.45406E-01   -0.68946E+00
   140    0.14764E+02    0.90948E-01    0.44553E-01   -0.64675E+00
   141    0.13962E+02    0.89665E-01    0.43708E-01   -0.60490E+00
   142    0.13211E+02    0.88369E-01    0.42872E-01   -0.56393E+00
   143    0.12510E+02    0.87061E-01    0.42044E-01   -0.52386E+00
   144    0.11856E+02    0.85743E-01    0.41226E-01   -0.48472E+00
   145    0.11250E+02    0.84415E-01    0.40418E-01   -0.44652E+00
   146    0.10689E+02    0.83080E-01    0.39622E-01   -0.40930E+00
   147    0.10172E+02    0.81739E-01    0.38837E-01   -0.37308E+00
   148    0.96983E+01    0.80392E-01    0.38064E-01   -0.33788E+00
   149    0.92660E+01    0.79043E-01    0.37305E-01   -0.30372E+00
   150    0.88740E+01    0.77691E-01    0.36559E-01   -0.27063E+00
   151    0.85208E+01    0.76339E-01    0.35828E-01   -0.23862E+00
   152    0.82052E+01    0.74987E-01    0.35112E-01   -0.20770E+00
   153    0.79257E+01    0.73637E-01    0.34410E-01   -0.17787E+00
   154    0.76810E+01    0.72288E-01    0.33723E-01   -0.14912E+00
   155    0.74699E+01    0.70943E-01    0.33051E-01   -0.12145E+00
   156    0.72908E+01    0.69602E-01    0.32395E-01   -0.94867E-01
   157    0.71425E+01    0.68266E-01    0.31754E-01   -0.69357E-01
   158    0.70237E+01    0.66936E-01    0.31128E-01   -0.44923E-01
   159    0.69329E+01    0.65612E-01    0.30519E-01   -0.21562E-01
   160    0.68688E+01    0.64297E-01    0.29925E-01    0.72772E-03
   161    0.68300E+01    0.62990E-01    0.29347E-01    0.21948E-01
   162    0.68153E+01    0.61693E-01    0.28785E-01    0.42100E-01
   163    0.68232E+01    0.60406E-01    0.28239E-01    0.61188E-01
   164    0.68524E+01    0.59131E-01    0.27710E-01    0.79212E-01
   165    0.69015E+01    0.57868E-01    0.27198E-01    0.96175E-01
   166    0.69692E+01    0.56619E-01    0.26702E-01    0.11208E+00
   167    0.70542E+01    0.55384E-01    0.26224E-01    0.12693E+00
   168    0.71550E+01    0.54164E-01    0.25762E-01    0.14072E+00
   169    0.72704E+01    0.52961E-01    0.25317E-01    0.15346E+00
   170    0.73990E+01    0.51774E-01    0.24890E-01    0.16514E+00
   171    0.75393E+01    0.50605E-01    0.24481E-01    0.17578E+00
   172    0.76902E+01    0.49455E-01    0.24089E-01    0.18537E+00
   173    0.78501E+01    0.48326E-01    0.23715E-01    0.19392E+00
   174    0.80178E+01    0.47216E-01    0.23359E-01    0.20142E+00
   175    0.81920E+01    0.46129E-01    0.23021E-01    0.20789E+00
   176    0.83713E+01    0.45064E-01    0.22701E-01    0.21332E+00
   177    0.85550E+01    0.44022E-01    0.22400E-01    0.21775E+00
   178    0.87425E+01    0.43004E-01    0.22115E-01    0.22121E+00
   179    0.89332E+01    0.42009E-01    0.21848E-01    0.22374E+00
   180    0.91263E+01    0.41038E-01    0.21597E-01    0.22539E+00
   181    0.93214E+01    0.40092E-01    0.21363E-01    0.22618E+00
   182    0.95177E+01    0.39171E-01    0.21144E-01    0.22614E+00
   183    0.97146E+01    0.38275E-01    0.20940E-01    0.22533E+00
   184    0.99115E+01    0.37405E-01    0.20752E-01    0.22377E+00
   185    0.10108E+02    0.36560E-01    0.20578E-01    0.22151E+00
   186    0.10303E+02    0.35742E-01    0.20418E-01    0.21857E+00
   187    0.10496E+02    0.34951E-01    0.20272E-01    0.21499E+00
   188    0.10686E+02    0.34187E-01    0.20139E-01    0.21082E+00
   189    0.10873E+02    0.33450E-01    0.20019E-01    0.20609E+00
   190    0.11057E+02    0.32742E-01    0.19912E-01    0.20083E+00
   191    0.11236E+02    0.32062E-01    0.19817E-01    0.19508E+00
   192    0.11409E+02    0.31410E-01    0.19733E-01    0.18888E+00
   193    0.11577E+02    0.30787E-01    0.19660E-01    0.18226E+00
   194    0.11739E+02    0.30194E-01    0.19598E-01    0.17527E+00
   195    0.11894E+02    0.29630E-01    0.19546E-01    0.16793E+00
   196    0.12041E+02    0.29097E-01    0.19505E-01    0.16029E+00
   197    0.12179E+02    0.28594E-01    0.19473E-01    0.15238E+00
   198    0.12309E+02    0.28122E-01    0.19450E-01    0.14424E+00
   199    0.12429E+02    0.27682E-01    0.19435E-01    0.13590E+00
   200    0.12539E+02    0.27273E-01    0.19429E-01    0.12741E+00
   201    0.12639E+02    0.26896E-01    0.19431E-01    0.11879E+00
   202    0.12727E+02    0.26550E-01    0.19441E-01    0.11006E+00
   203    0.12806E+02    0.26235E-01    0.19457E-01    0.10122E+00
   204    0.12874E+02    0.25949E-01    0.19481E-01    0.92303E-01
   205    0.12932E+02    0.25693E-01    0.19511E-01    0.83304E-01
   206    0.12980E+02    0.25465E-01    0.19547E-01    0.74237E-01
   207    0.13019E+02    0.25265E-01    0.19590E-01    0.65113E-01
   208    0.13049E+02    0.25091E-01    0.19638E-01    0.55944E-01
   209    0.13069E+02    0.24944E-01    0.19691E-01    0.46739E-01
   210    0.13081E+02    0.24822E-01    0.19750E-01    0.37511E-01
   211    0.13084E+02    0.24725E-01    0.19813E-01    0.28269E-01
   212    0.13078E+02    0.24651E-01    0.19881E-01    0.19025E-01
   213    0.13065E+02    0.24601E-01    0.19952E-01    0.97893E-02
   214    0.13043E+02    0.24573E-01    0.20028E-01    0.57303E-03
   215    0.13013E+02    0.24567E-01    0.20107E-01   -0.86131E-02
   216    0.12976E+02    0.24582E-01    0.20189E-01   -0.17758E-01
   217    0.12932E+02    0.24617E-01    0.20275E-01   -0.26851E-01
   218    0.12880E+02    0.24672E-01    0.20362E-01   -0.35882E-01
   219    0.12821E+02    0.24745E-01    0.20452E-01   -0.44838E-01
   220    0.12756E+02    0.24837E-01    0.20544E-01   -0.53711E-01
   221    0.12684E+02    0.24945E-01    0.20638E-01   -0.62487E-01
   222    0.12606E+02    0.25070E-01    0.20733E-01   -0.71158E-01
   223    0.12522E+02    0.25211E-01    0.20829E-01   -0.79712E-01
   224    0.12432E+02    0.25367E-01    0.20926E-01   -0.88138E-01
   225    0.12336E+02    0.25538E-01    0.21023E-01   -0.96425E-01
   226    0.12235E+02    0.25722E-01    0.21120E-01   -0.10456E+00
   227    0.12129E+02    0.25918E-01    0.21217E-01   -0.11254E+00
   228    0.12017E+02    0.26127E-01    0.21313E-01   -0.12034E+00
   229    0.11901E+02    0.26347E-01    0.21409E-01   -0.12797E+00
   230    0.11781E+02    0.26578E-01    0.21503E-01   -0.13540E+00
   231    0.11656E+02    0.26819E-01    0.21596E-01   -0.14262E+00
   232    0.11527E+02    0.27069E-01    0.21687E-01   -0.14964E+00
   233    0.11394E+02    0.27327E-01    0.21776E-01   -0.15642E+00
   234    0.11257E+02    0.27593E-01    0.21863E-01   -0.16297E+00
   235    0.11117E+02    0.27866E-01    0.21947E-01   -0.16927E+00
   236    0.10973E+02    0.28145E-01    0.22028E-01   -0.17532E+00
   237    0.10827E+02    0.28429E-01    0.22105E-01   -0.18109E+00
   238    0.10678E+02    0.28718E-01    0.22179E-01   -0.18659E+00
   239    0.10526E+02    0.29012E-01    0.22250E-01   -0.19179E+00
   240    0.10371E+02    0.29308E-01    0.22315E-01   -0.19670E+00
   241    0.10215E+02    0.29607E-01    0.22377E-01   -0.20129E+00
   242    0.10057E+02    0.29908E-01    0.22433E-01   -0.20555E+00
   243    0.98964E+01    0.30209E-01    0.22484E-01   -0.20949E+00
   244    0.97347E+01    0.30511E-01    0.22530E-01   -0.21307E+00
   245    0.95717E+01    0.30813E-01    0.22570E-01   -0.21631E+00
   246    0.94076E+01    0.31113E-01    0.22603E-01   -0.21917E+00
   247    0.92427E+01    0.31411E-01    0.22631E-01   -0.22166E+00
   248    0.90770E+01    0.31707E-01    0.22651E-01   -0.22376E+00
   249    0.89110E+01    0.32000E-01    0.22665E-01   -0.22546E+00
   250    0.87447E+01    0.32288E-01    0.22671E-01   -0.22675E+00
   251    0.85784E+01    0.32571E-01    0.22669E-01   -0.22762E+00
   252    0.84121E+01    0.32849E-01    0.22660E-01   -0.22808E+00
   253    0.82461E+01    0.33122E-01    0.22644E-01   -0.22815E+00
   254    0.80803E+01    0.33390E-01    0.22621E-01   -0.22783E+00
   255    0.79149E+01    0.33652E-01    0.22590E-01   -0.22713E+00
   256    0.77500E+01    0.33908E-01    0.22553E-01   -0.22607E+00
   257    0.75857E+01    0.34157E-01    0.22509E-01   -0.22466E+00
   258    0.74220E+01    0.34401E-01    0.22459E-01   -0.22291E+00
   259    0.72591E+01    0.34638E-01    0.22402E-01   -0.22083E+00
   260    0.70970E+01    0.34868E-01    0.22340E-01   -0.21843E+00
   261    0.69359E+01    0.35092E-01    0.22271E-01   -0.21573E+00
   262    0.67759E+01    0.35308E-01    0.22197E-01   -0.21273E+00
   263    0.66170E+01    0.35518E-01    0.22117E-01   -0.20945E+00
   264    0.64594E+01    0.35719E-01    0.22032E-01   -0.20590E+00
   265    0.63031E+01    0.35913E-01    0.21941E-01   -0.20209E+00
   266    0.61483E+01    0.36099E-01    0.21846E-01   -0.19804E+00
   267    0.59950E+01    0.36277E-01    0.21746E-01   -0.19374E+00
   268    0.58434E+01    0.36447E-01    0.21640E-01   -0.18923E+00
   269    0.56935E+01    0.36608E-01    0.21531E-01   -0.18450E+00
   270    0.55454E+01    0.36761E-01    0.21417E-01   -0.17956E+00
   271    0.53992E+01    0.36904E-01    0.21299E-01   -0.17444E+00
   272    0.52551E+01    0.37039E-01    0.21177E-01   -0.16914E+00
   273    0.51131E+01    0.37164E-01    0.21051E-01   -0.16367E+00
   274    0.49734E+01    0.37280E-01    0.20921E-01   -0.15805E+00
   275    0.48359E+01    0.37386E-01    0.20788E-01   -0.15228E+00
   276    0.47009E+01    0.37482E-01    0.20652E-01   -0.14639E+00
   277    0.45684E+01    0.37568E-01    0.20513E-01   -0.14037E+00
   278    0.44385E+01    0.37644E-01    0.20371E-01   -0.13424E+00
   279    0.43113E+01    0.37709E-01    0.20225E-01   -0.12801E+00
   280    0.41869E+01    0.37764E-01    0.20078E-01   -0.12170E+00
   281    0.40654E+01    0.37807E-01    0.19928E-01   -0.11531E+00
   282    0.39469E+01    0.37840E-01    0.19775E-01   -0.10886E+00
   283    0.38316E+01    0.37861E-01    0.19621E-01   -0.10236E+00
   284    0.37194E+01    0.37871E-01    0.19465E-01   -0.95822E-01
   285    0.36105E+01    0.37869E-01    0.19307E-01   -0.89253E-01
   286    0.35050E+01    0.37856E-01    0.19148E-01   -0.82668E-01
   287    0.34029E+01    0.37830E-01    0.18987E-01   -0.76077E-01
   288    0.33045E+01    0.37792E-01    0.18825E-01   -0.69493E-01
   289    0.32097E+01    0.37741E-01    0.18662E-01   -0.62927E-01
   290    0.31188E+01    0.37678E-01    0.18498E-01   -0.56390E-01
   291    0.30316E+01    0.37602E-01    0.18333E-01   -0.49894E-01
   292    0.29485E+01    0.37513E-01    0.18168E-01   -0.43451E-01
   293    0.28694E+01    0.37410E-01    0.18003E-01   -0.37072E-01
   294    0.27945E+01    0.37294E-01    0.17838E-01   -0.30769E-01
   295    0.27239E+01    0.37164E-01    0.17672E-01   -0.24553E-01
   296    0.26576E+01    0.37021E-01    0.17507E-01   -0.18436E-01
   297    0.25958E+01    0.36863E-01    0.17342E-01   -0.12429E-01
   298    0.25385E+01    0.36691E-01    0.17178E-01   -0.65445E-02
   299    0.24859E+01    0.36504E-01    0.17015E-01   -0.79327E-03
   300    0.24380E+01    0.36303E-01    0.16852E-01    0.48129E-02
   301    0.23950E+01    0.36087E-01    0.16691E-01    0.10265E-01
   302    0.23566E+01    0.35857E-01    0.16531E-01    0.15560E-01
   303    0.23228E+01    0.35613E-01    0.16372E-01    0.20701E-01
   304    0.22935E+01    0.35355E-01    0.16214E-01    0.25686E-01
   305    0.22684E+01    0.35085E-01    0.16058E-01    0.30518E-01
   306    0.22475E+01    0.34803E-01    0.15902E-01    0.35196E-01
   307    0.22306E+01    0.34509E-01    0.15749E-01    0.39721E-01
   308    0.22176E+01    0.34204E-01    0.15597E-01    0.44094E-01
   309    0.22083E+01    0.33888E-01    0.15446E-01    0.48316E-01
   310    0.22026E+01    0.33563E-01    0.15297E-01    0.52387E-01
   311    0.22003E+01    0.33227E-01    0.15149E-01    0.56307E-01
   312    0.22014E+01    0.32883E-01    0.15003E-01    0.60078E-01
   313    0.22056E+01    0.32531E-01    0.14859E-01    0.63699E-01
   314    0.22129E+01    0.32170E-01    0.14717E-01    0.67173E-01
   315    0.22231E+01    0.31802E-01    0.14577E-01    0.70498E-01
   316    0.22361E+01    0.31428E-01    0.14438E-01    0.73676E-01
   317    0.22517E+01    0.31047E-01    0.14301E-01    0.76708E-01
   318    0.22697E+01    0.30660E-01    0.14167E-01    0.79594E-01
   319    0.22901E+01    0.30268E-01    0.14034E-01    0.82335E-01
   320    0.23128E+01    0.29872E-01    0.13903E-01    0.84931E-01
   321    0.23374E+01    0.29471E-01    0.13775E-01    0.87383E-01
   322    0.23640E+01    0.29067E-01    0.13649E-01    0.89692E-01
   323    0.23924E+01    0.28660E-01    0.13525E-01    0.91858E-01
   324    0.24225E+01    0.28250E-01    0.13403E-01    0.93882E-01
   325    0.24541E+01    0.27839E-01    0.13284E-01    0.95765E-01
   326    0.24870E+01    0.27426E-01    0.13167E-01    0.97507E-01
   327    0.25212E+01    0.27012E-01    0.13053E-01    0.99108E-01
   328    0.25564E+01    0.26597E-01    0.12941E-01    0.10057E+00
   329    0.25926E+01    0.26183E-01    0.12832E-01    0.10189E+00
   330    0.26297E+01    0.25770E-01    0.12725E-01    0.10308E+00
   331    0.26674E+01    0.25358E-01    0.12621E-01    0.10413E+00
   332    0.27057E+01    0.24948E-01    0.12520E-01    0.10504E+00
   333    0.27443E+01    0.24540E-01    0.12421E-01    0.10581E+00
   334    0.27832E+01    0.24135E-01    0.12326E-01    0.10645E+00
   335    0.28223E+01    0.23734E-01    0.12233E-01    0.10695E+00
   336    0.28613E+01    0.23336E-01    0.12143E-01    0.10732E+00
   337    0.29002E+01    0.22943E-01    0.12056E-01    0.10755E+00
   338    0.29387E+01    0.22555E-01    0.11972E-01    0.10765E+00
   339    0.29769E+01    0.22173E-01    0.11892E-01    0.10762E+00
   340    0.30144E+01    0.21796E-01    0.11814E-01    0.10746E+00
   341    0.30513E+01    0.21427E-01    0.11740E-01    0.10716E+00
   342    0.30873E+01    0.21064E-01    0.11669E-01    0.10674E+00
   343    0.31223E+01    0.20710E-01    0.11601E-01    0.10618E+00
   344    0.31562E+01    0.20363E-01    0.11536E-01    0.10550E+00
   345    0.31889E+01    0.20026E-01    0.11475E-01    0.10468E+00
   346    0.32201E+01    0.19698E-01    0.11417E-01    0.10374E+00
   347    0.32497E+01    0.19379E-01    0.11363E-01    0.10267E+00
   348    0.32777E+01    0.19071E-01    0.11313E-01    0.10147E+00
   349    0.33039E+01    0.18775E-01    0.11266E-01    0.10015E+00
   350    0.33281E+01    0.18489E-01    0.11223E-01    0.98701E-01
   351    0.33503E+01    0.18216E-01    0.11183E-01    0.97128E-01
   352    0.33703E+01    0.17954E-01    0.11147E-01    0.95435E-01
   353    0.33884E+01    0.17705E-01    0.11115E-01    0.93628E-01
   354    0.34044E+01    0.17466E-01    0.11085E-01    0.91711E-01
   355    0.34185E+01    0.17239E-01    0.11060E-01    0.89691E-01
   356    0.34307E+01    0.17024E-01    0.11037E-01    0.87571E-01
   357    0.34410E+01    0.16819E-01    0.11017E-01    0.85359E-01
   358    0.34495E+01    0.16625E-01    0.11000E-01    0.83058E-01
   359    0.34561E+01    0.16442E-01    0.10986E-01    0.80675E-01
   360    0.34610E+01    0.16269E-01    0.10975E-01    0.78214E-01
   361    0.34642E+01    0.16107E-01    0.10966E-01    0.75681E-01
   362    0.34656E+01    0.15955E-01    0.10960E-01    0.73081E-01
   363    0.34654E+01    0.15812E-01    0.10956E-01    0.70419E-01
   364    0.34635E+01    0.15680E-01    0.10954E-01    0.67701E-01
   365    0.34601E+01    0.15557E-01    0.10955E-01    0.64932E-01
   366    0.34551E+01    0.15444E-01    0.10957E-01    0.62117E-01
   367    0.34486E+01    0.15340E-01    0.10961E-01    0.59262E-01
   368    0.34406E+01    0.15245E-01    0.10967E-01    0.56371E-01
   369    0.34312E+01    0.15158E-01    0.10975E-01    0.53450E-01
   370    0.34203E+01    0.15081E-01    0.10984E-01    0.50505E-01
   371    0.34081E+01    0.15012E-01    0.10994E-01    0.47540E-01
   372    0.33945E+01    0.14952E-01    0.11006E-01    0.44561E-01
   373    0.33797E+01    0.14900E-01    0.11019E-01    0.41573E-01
   374    0.33636E+01    0.14856E-01    0.11033E-01    0.38582E-01
   375    0.33462E+01    0.14820E-01    0.11048E-01    0.35592E-01
   376    0.33277E+01    0.14791E-01    0.11064E-01    0.32610E-01
   377    0.33080E+01    0.14770E-01    0.11080E-01    0.29640E-01
   378    0.32872E+01    0.14756E-01    0.11097E-01    0.26687E-01
   379    0.32654E+01    0.14750E-01    0.11115E-01    0.23757E-01
   380    0.32424E+01    0.14751E-01    0.11132E-01    0.20856E-01
   381    0.32185E+01    0.14758E-01    0.11150E-01    0.17987E-01
   382    0.31936E+01    0.14772E-01    0.11169E-01    0.15158E-01
   383    0.31678E+01    0.14793E-01    0.11187E-01    0.12373E-01
   384    0.31410E+01    0.14820E-01    0.11205E-01    0.96364E-02
   385    0.31134E+01    0.14853E-01    0.11223E-01    0.69547E-02
   386    0.30850E+01    0.14892E-01    0.11241E-01    0.43330E-02
   387    0.30558E+01    0.14936E-01    0.11258E-01    0.17763E-02
   388    0.30258E+01    0.14987E-01    0.11274E-01   -0.70989E-03
   389    0.29951E+01    0.15043E-01    0.11290E-01   -0.31204E-02
   390    0.29638E+01    0.15104E-01    0.11305E-01   -0.54500E-02
   391    0.29318E+01    0.15170E-01    0.11319E-01   -0.76932E-02
   392    0.28991E+01    0.15241E-01    0.11332E-01   -0.98450E-02
   393    0.28660E+01    0.15317E-01    0.11344E-01   -0.11900E-01
