     2    0.17726E+04    0.48520E-01    0.19371E-01    0.35647E+01
     3    0.15832E+04    0.62977E-01    0.19805E-01    0.33903E+01
     4    0.14857E+04    0.58065E-01    0.17267E-01    0.30792E+01
     5    0.14231E+04    0.42316E-01    0.13523E-01    0.26067E+01
     6    0.13829E+04    0.26138E-01    0.98602E-02    0.21158E+01
     7    0.13592E+04    0.15131E-01    0.70057E-02    0.16736E+01
     8    0.13458E+04    0.97507E-02    0.51748E-02    0.12958E+01
     9    0.13391E+04    0.79402E-02    0.42689E-02    0.10145E+01
    10    0.13376E+04    0.75640E-02    0.40761E-02    0.83440E+00
    11    0.13401E+04    0.76961E-02    0.43653E-02    0.74117E+00
    12    0.13460E+04    0.79721E-02    0.49575E-02    0.71200E+00
    13    0.13528E+04    0.87407E-02    0.57096E-02    0.71660E+00
    14    0.13601E+04    0.97083E-02    0.65661E-02    0.74247E+00
    15    0.13687E+04    0.10776E-01    0.74935E-02    0.78067E+00
    16    0.13795E+04    0.11983E-01    0.84636E-02    0.82215E+00
    17    0.13922E+04    0.13476E-01    0.94705E-02    0.85646E+00
    18    0.14054E+04    0.15189E-01    0.10513E-01    0.87656E+00
    19    0.14202E+04    0.16946E-01    0.11592E-01    0.88354E+00
    20    0.14350E+04    0.18655E-01    0.12705E-01    0.87866E+00
    21    0.14497E+04    0.20394E-01    0.13853E-01    0.86848E+00
    22    0.14646E+04    0.22300E-01    0.15032E-01    0.85471E+00
    23    0.14793E+04    0.24529E-01    0.16243E-01    0.83987E+00
    24    0.14941E+04    0.27182E-01    0.17482E-01    0.82688E+00
    25    0.15089E+04    0.30264E-01    0.18748E-01    0.81775E+00
    26    0.15236E+04    0.33714E-01    0.20038E-01    0.81488E+00
    27    0.15386E+04    0.37455E-01    0.21352E-01    0.81581E+00
    28    0.15535E+04    0.41438E-01    0.22687E-01    0.81804E+00
    29    0.15685E+04    0.45643E-01    0.24041E-01    0.81846E+00
    30    0.15838E+04    0.50067E-01    0.25413E-01    0.81224E+00
    31    0.15992E+04    0.54699E-01    0.26800E-01    0.79499E+00
    32    0.16147E+04    0.59524E-01    0.28200E-01    0.76365E+00
    33    0.16304E+04    0.64515E-01    0.29612E-01    0.71527E+00
    34    0.16464E+04    0.69662E-01    0.31033E-01    0.64818E+00
    35    0.16625E+04    0.74972E-01    0.32461E-01    0.56292E+00
    36    0.16786E+04    0.80474E-01    0.33895E-01    0.45990E+00
    37    0.16948E+04    0.86216E-01    0.35332E-01    0.34057E+00
    38    0.17112E+04    0.92247E-01    0.36770E-01    0.20829E+00
    39    0.17278E+04    0.98571E-01    0.38207E-01    0.64291E-01
    40    0.17443E+04    0.10518E+00    0.39641E-01   -0.90955E-01
    41    0.17610E+04    0.11209E+00    0.41070E-01   -0.25719E+00
    42    0.17776E+04    0.11931E+00    0.42492E-01   -0.43421E+00
    43    0.17942E+04    0.12684E+00    0.43906E-01   -0.62182E+00
    44    0.18108E+04    0.13470E+00    0.45309E-01   -0.81892E+00
    45    0.18276E+04    0.14289E+00    0.46701E-01   -0.10243E+01
    46    0.18447E+04    0.15143E+00    0.48080E-01   -0.12393E+01
    47    0.18619E+04    0.16027E+00    0.49443E-01   -0.14646E+01
    48    0.18790E+04    0.16942E+00    0.50790E-01   -0.16984E+01
    49    0.18963E+04    0.17882E+00    0.52118E-01   -0.19394E+01
    50    0.19140E+04    0.18842E+00    0.53426E-01   -0.21929E+01
    51    0.19317E+04    0.19818E+00    0.54712E-01   -0.24651E+01
    52    0.19498E+04    0.20821E+00    0.55975E-01   -0.27584E+01
    53    0.19679E+04    0.21868E+00    0.57214E-01   -0.30728E+01
    54    0.19859E+04    0.22963E+00    0.58428E-01   -0.34000E+01
    55    0.20040E+04    0.24106E+00    0.59615E-01   -0.37319E+01
    56    0.20225E+04    0.25286E+00    0.60775E-01   -0.40673E+01
    57    0.20413E+04    0.26488E+00    0.61906E-01   -0.44074E+01
    58    0.20604E+04    0.27709E+00    0.63007E-01   -0.47552E+01
    59    0.20796E+04    0.28950E+00    0.64077E-01   -0.51136E+01
    60    0.20989E+04    0.30210E+00    0.65114E-01   -0.54842E+01
    61    0.21188E+04    0.31497E+00    0.66118E-01   -0.58679E+01
    62    0.21384E+04    0.32811E+00    0.67088E-01   -0.62659E+01
    63    0.21582E+04    0.34152E+00    0.68024E-01   -0.66787E+01
    64    0.21784E+04    0.35524E+00    0.68924E-01   -0.71074E+01
    65    0.21985E+04    0.36930E+00    0.69788E-01   -0.75522E+01
    66    0.22190E+04    0.38363E+00    0.70616E-01   -0.80109E+01
    67    0.22397E+04    0.39825E+00    0.71406E-01   -0.84804E+01
    68    0.22608E+04    0.41315E+00    0.72159E-01   -0.89583E+01
    69    0.22822E+04    0.42828E+00    0.72873E-01   -0.94424E+01
    70    0.23040E+04    0.44365E+00    0.73549E-01   -0.99340E+01
    71    0.23261E+04    0.45924E+00    0.74184E-01   -0.10435E+02
    72    0.23484E+04    0.47503E+00    0.74780E-01   -0.10947E+02
    73    0.23709E+04    0.49100E+00    0.75336E-01   -0.11472E+02
    74    0.23937E+04    0.50716E+00    0.75853E-01   -0.12009E+02
    75    0.24167E+04    0.52354E+00    0.76329E-01   -0.12557E+02
    76    0.24399E+04    0.54014E+00    0.76766E-01   -0.13117E+02
    77    0.24634E+04    0.55695E+00    0.77163E-01   -0.13688E+02
    78    0.24873E+04    0.57398E+00    0.77521E-01   -0.14269E+02
    79    0.25114E+04    0.59116E+00    0.77838E-01   -0.14857E+02
    80    0.25359E+04    0.60848E+00    0.78116E-01   -0.15452E+02
    81    0.25606E+04    0.62588E+00    0.78353E-01   -0.16055E+02
    82    0.25858E+04    0.64337E+00    0.78552E-01   -0.16663E+02
    83    0.26113E+04    0.66092E+00    0.78710E-01   -0.17278E+02
    84    0.26371E+04    0.67852E+00    0.78830E-01   -0.17897E+02
    85    0.26632E+04    0.69614E+00    0.78911E-01   -0.18522E+02
    86    0.26896E+04    0.71377E+00    0.78953E-01   -0.19153E+02
    87    0.27166E+04    0.73138E+00    0.78957E-01   -0.19788E+02
    88    0.27436E+04    0.74897E+00    0.78923E-01   -0.20427E+02
    89    0.27711E+04    0.76652E+00    0.78852E-01   -0.21073E+02
    90    0.27989E+04    0.78398E+00    0.78743E-01   -0.21721E+02
    91    0.28269E+04    0.80134E+00    0.78596E-01   -0.22373E+02
    92    0.28553E+04    0.81857E+00    0.78414E-01   -0.23028E+02
    93    0.28841E+04    0.83568E+00    0.78195E-01   -0.23685E+02
    94    0.29131E+04    0.85264E+00    0.77943E-01   -0.24345E+02
    95    0.29425E+04    0.86943E+00    0.77656E-01   -0.25007E+02
    96    0.29720E+04    0.88606E+00    0.77337E-01   -0.25671E+02
    97    0.30020E+04    0.90251E+00    0.76985E-01   -0.26336E+02
    98    0.30323E+04    0.91877E+00    0.76602E-01   -0.27001E+02
    99    0.30628E+04    0.93482E+00    0.76189E-01   -0.27668E+02
   100    0.30937E+04    0.95065E+00    0.75747E-01   -0.28332E+02
   101    0.31248E+04    0.96632E+00    0.75276E-01   -0.28998E+02
   102    0.31566E+04    0.98170E+00    0.74777E-01   -0.29663E+02
   103    0.31883E+04    0.99686E+00    0.74252E-01   -0.30327E+02
   104    0.32204E+04    0.10118E+01    0.73700E-01   -0.30989E+02
   105    0.32528E+04    0.10264E+01    0.73124E-01   -0.31649E+02
   106    0.32855E+04    0.10409E+01    0.72523E-01   -0.32307E+02
   107    0.33182E+04    0.10550E+01    0.71899E-01   -0.32961E+02
   108    0.33514E+04    0.10687E+01    0.71252E-01   -0.33613E+02
   109    0.33848E+04    0.10822E+01    0.70584E-01   -0.34261E+02
   110    0.34184E+04    0.10953E+01    0.69895E-01   -0.34904E+02
   111    0.34523E+04    0.11081E+01    0.69186E-01   -0.35543E+02
   112    0.34864E+04    0.11206E+01    0.68458E-01   -0.36177E+02
   113    0.35208E+04    0.11327E+01    0.67713E-01   -0.36805E+02
   114    0.35554E+04    0.11444E+01    0.66950E-01   -0.37427E+02
   115    0.35903E+04    0.11558E+01    0.66172E-01   -0.38041E+02
   116    0.36253E+04    0.11667E+01    0.65379E-01   -0.38647E+02
   117    0.36607E+04    0.11772E+01    0.64573E-01   -0.39244E+02
   118    0.36964E+04    0.11874E+01    0.63753E-01   -0.39834E+02
   119    0.37321E+04    0.11971E+01    0.62922E-01   -0.40413E+02
   120    0.37680E+04    0.12063E+01    0.62081E-01   -0.40981E+02
   121    0.38040E+04    0.12152E+01    0.61230E-01   -0.41539E+02
   122    0.38402E+04    0.12235E+01    0.60370E-01   -0.42085E+02
   123    0.38765E+04    0.12313E+01    0.59503E-01   -0.42620E+02
   124    0.39129E+04    0.12387E+01    0.58629E-01   -0.43140E+02
   125    0.39494E+04    0.12455E+01    0.57750E-01   -0.43647E+02
   126    0.39860E+04    0.12519E+01    0.56867E-01   -0.44141E+02
   127    0.40227E+04    0.12577E+01    0.55980E-01   -0.44621E+02
   128    0.40595E+04    0.12631E+01    0.55090E-01   -0.45086E+02
   129    0.40963E+04    0.12678E+01    0.54200E-01   -0.45535E+02
   130    0.41332E+04    0.12720E+01    0.53309E-01   -0.45968E+02
   131    0.41702E+04    0.12757E+01    0.52419E-01   -0.46384E+02
   132    0.42073E+04    0.12788E+01    0.51530E-01   -0.46783E+02
   133    0.42443E+04    0.12814E+01    0.50643E-01   -0.47166E+02
   134    0.42814E+04    0.12835E+01    0.49759E-01   -0.47528E+02
   135    0.43186E+04    0.12850E+01    0.48879E-01   -0.47873E+02
   136    0.43556E+04    0.12858E+01    0.48003E-01   -0.48196E+02
   137    0.43926E+04    0.12862E+01    0.47131E-01   -0.48501E+02
   138    0.44296E+04    0.12860E+01    0.46266E-01   -0.48785E+02
   139    0.44665E+04    0.12854E+01    0.45406E-01   -0.49048E+02
   140    0.45034E+04    0.12841E+01    0.44553E-01   -0.49290E+02
   141    0.45401E+04    0.12822E+01    0.43708E-01   -0.49511E+02
   142    0.45769E+04    0.12798E+01    0.42872E-01   -0.49709E+02
